agent_zone,category,brand,filename,file_size_mb,ingest_status,text_chunks,visual_assets,db_source,storage_path
Product Rep,C_Interiors,Autex,Surface Finishes Lookbook.pdf,11.12,Ingested,27,0,Autex Deep Dive - Surface Finishes Lookbook.pdf,C_Interiors/Autex/09_Cube_Acoustic_Panel/Surface Finishes Lookbook.pdf
Product Rep,C_Interiors,Autex,Surface Finishes Lookbook.pdf,11.12,Ingested,27,0,Autex Deep Dive - Surface Finishes Lookbook.pdf,C_Interiors/Autex/19_Quietspace_Panel/Surface Finishes Lookbook.pdf
Product Rep,C_Interiors,Autex,Surface Finishes Manufacturers Guarantee.pdf,0.04,Ingested,12,0,Autex Deep Dive - Surface Finishes Manufacturers Guarantee.pdf,C_Interiors/Autex/09_Cube_Acoustic_Panel/Surface Finishes Manufacturers Guarantee.pdf
Product Rep,C_Interiors,Autex,Vertiface Colour Match.pdf,0.96,Ingested,9,0,Autex Deep Dive - Vertiface Colour Match.pdf,C_Interiors/Autex/21_Vertiface/Vertiface Colour Match.pdf
Product Rep,C_Interiors,Autex,Vertiface Datasheet.pdf,0.15,Ingested,18,0,Autex Deep Dive - Vertiface Datasheet.pdf,C_Interiors/Autex/21_Vertiface/Vertiface Datasheet.pdf
Product Rep,C_Interiors,Autex,Vertiface Install Instructions.pdf,0.04,Ingested,24,0,Autex Deep Dive - Vertiface Install Instructions.pdf,C_Interiors/Autex/21_Vertiface/Vertiface Install Instructions.pdf
Product Rep,C_Interiors,Autex,Vertiface Lookbook.pdf,4.18,Ingested,6,0,Autex Deep Dive - Vertiface Lookbook.pdf,C_Interiors/Autex/21_Vertiface/Vertiface Lookbook.pdf
Product Rep,C_Interiors,Autex,Vertiface Manufacturers Warranty.pdf,0.05,Ingested,15,0,Autex Deep Dive - Vertiface Manufacturers Warranty.pdf,C_Interiors/Autex/21_Vertiface/Vertiface Manufacturers Warranty.pdf
Product Rep,C_Interiors,Autex,Vicinity Workstation Path to specify NZ.pdf,0.26,Ingested,12,0,Autex Deep Dive - Vicinity Workstation Path to specify NZ.pdf,C_Interiors/Autex/22_Vicinity_Workstation_Screens/Vicinity Workstation Path to specify NZ.pdf
Product Rep,C_Interiors,Autex,Vicinity Workstation Screens Data Sheet NZ.pdf,0.17,Ingested,24,0,Autex Deep Dive - Vicinity Workstation Screens Data Sheet NZ.pdf,C_Interiors/Autex/22_Vicinity_Workstation_Screens/Vicinity Workstation Screens Data Sheet NZ.pdf
Product Rep,C_Interiors,Autex,Vicinity Workstation Screens Install Instructions NZ.pdf,0.26,Ingested,12,0,Autex Deep Dive - Vicinity Workstation Screens Install Instructions NZ.pdf,C_Interiors/Autex/22_Vicinity_Workstation_Screens/Vicinity Workstation Screens Install Instructions NZ.pdf
Product Rep,C_Interiors,Autex,Vicinity Workstation Screens Lookbook NZ.pdf,2.98,Ingested,30,0,Autex Deep Dive - Vicinity Workstation Screens Lookbook NZ.pdf,C_Interiors/Autex/22_Vicinity_Workstation_Screens/Vicinity Workstation Screens Lookbook NZ.pdf
Product Rep,C_Interiors,Autex,Vicinity Workstation Screens Manufacturers Guarantee.pdf,0.05,Ingested,24,0,Autex Deep Dive - Vicinity Workstation Screens Manufacturers Guarantee.pdf,C_Interiors/Autex/22_Vicinity_Workstation_Screens/Vicinity Workstation Screens Manufacturers Guarantee.pdf
Product Rep,C_Interiors,Autex,Wool Fabric Care and Maintenance Guide NZ.pdf,0.06,Ingested,15,0,Autex Deep Dive - Wool Fabric Care and Maintenance Guide NZ.pdf,C_Interiors/Autex/10_Embrace_Wall_System/Wool Fabric Care and Maintenance Guide NZ.pdf
Product Rep,C_Interiors,Bradford,15934_633 Rangitukia Road Tikitiki_Ground Investigation Report.pdf,1.04,Ingested,19,0,Bradford Deep Dive - 15934_633 Rangitukia Road Tikitiki_Ground Investigation Report.pdf,C_Interiors/Bradford/3_Product_Manual/15934_633 Rangitukia Road Tikitiki_Ground Investigation Report.pdf
Product Rep,C_Interiors,Bradford,1720_yConnect_Document_Thermoseal Thermofoil Thermoplast MSDS.pdf,0.24,Ingested,11,0,Bradford Deep Dive - 1720_yConnect_Document_Thermoseal Thermofoil Thermoplast MSDS.pdf,C_Interiors/Bradford/6_Safety_Data_Sheet/1720_yConnect_Document_Thermoseal Thermofoil Thermoplast MSDS.pdf
Product Rep,C_Interiors,Bradford,1894_yConnect_Document_Anticon Residential Install Guide_Method 1_Vertical rollout over battens.pdf,1.34,Ingested,22,0,Bradford Deep Dive - 1894_yConnect_Document_Anticon Residential Install Guide_Method 1_Vertical rollout over battens.pdf,C_Interiors/Bradford/3_Product_Manual/1894_yConnect_Document_Anticon Residential Install Guide_Method 1_Vertical rollout over battens.pdf
Product Rep,C_Interiors,Bradford,1894_yConnect_Document_Anticon Residential Install Guide_Method 1_Vertical rollout over battens.pdf,1.34,Ingested,22,0,Bradford Deep Dive - 1894_yConnect_Document_Anticon Residential Install Guide_Method 1_Vertical rollout over battens.pdf,C_Interiors/Bradford/4_Install_Guide/1894_yConnect_Document_Anticon Residential Install Guide_Method 1_Vertical rollout over battens.pdf
Product Rep,C_Interiors,Bradford,1895_yConnect_Document_Anticon Residential Install Guide_Method 2_Horizontal rollout over battens.pdf,1.26,Ingested,14,0,Bradford Deep Dive - 1895_yConnect_Document_Anticon Residential Install Guide_Method 2_Horizontal rollout over battens.pdf,C_Interiors/Bradford/3_Product_Manual/1895_yConnect_Document_Anticon Residential Install Guide_Method 2_Horizontal rollout over battens.pdf
Product Rep,C_Interiors,Bradford,1895_yConnect_Document_Anticon Residential Install Guide_Method 2_Horizontal rollout over battens.pdf,1.26,Ingested,14,0,Bradford Deep Dive - 1895_yConnect_Document_Anticon Residential Install Guide_Method 2_Horizontal rollout over battens.pdf,C_Interiors/Bradford/4_Install_Guide/1895_yConnect_Document_Anticon Residential Install Guide_Method 2_Horizontal rollout over battens.pdf
Product Rep,C_Interiors,Bradford,1896_yConnect_Document_Anticon Residential Install Guide_Method 3_Horizontal rollout under battens.pdf,1.22,Ingested,9,0,Bradford Deep Dive - 1896_yConnect_Document_Anticon Residential Install Guide_Method 3_Horizontal rollout under battens.pdf,C_Interiors/Bradford/3_Product_Manual/1896_yConnect_Document_Anticon Residential Install Guide_Method 3_Horizontal rollout under battens.pdf
